,Id,Code,Name,Class,Standard Concept Caption,Valid Start Date,Valid End Date,RC,DRC,PC,DPC,Domain,Vocabulary
,45600077,V93.35XD,"Fall on board canoe or kayak, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45600076,V93.32XD,"Fall on board fishing boat, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45600075,V93.31XD,"Fall on board passenger ship, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45600072,V93.01XS,"Burn due to localized fire on board passenger vessel, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45600068,V92.21XS,"Drowning and submersion due to being washed overboard from passenger ship, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45600067,V92.13XS,"Drowning and submersion due to being thrown overboard by motion of other powered watercraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45600064,V92.05XS,"Drowning and submersion due to fall off canoe or kayak, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45600061,V91.84XS,"Other injury due to other accident to sailboat, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45600057,V91.26XA,"Fall due to collision between (nonpowered) inflatable craft and other watercraft or other object, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45600056,V91.18XS,"Crushed between other unpowered watercraft and other watercraft or other object due to collision, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45600055,V91.10XS,"Crushed between merchant ship and other watercraft or other object due to collision, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45600049,V90.01XS,"Drowning and submersion due to passenger ship overturning, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45600032,V84.7XXA,"Person on outside of special agricultural vehicle injured in nontraffic accident, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45600031,V84.3XXA,"Unspecified occupant of special agricultural vehicle injured in traffic accident, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45600030,V84.2XXD,"Person on outside of special agricultural vehicle injured in traffic accident, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45600028,V82.9XXD,"Occupant of streetcar injured in unspecified traffic accident, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45600027,V82.7XXD,"Occupant of streetcar injured in derailment without antecedent collision, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45600026,V82.1XXD,"Occupant of streetcar injured in collision with motor vehicle in traffic accident, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45600024,V80.731S,"Occupant of animal-drawn vehicle injured in collision with streetcar, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45600020,V80.22XS,"Occupant of animal-drawn vehicle injured in collision with pedal cycle, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45600019,V80.12XS,"Occupant of animal-drawn vehicle injured in collision with pedestrian or animal, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45599870,V16.2XXS,"Unspecified pedal cyclist injured in collision with other nonmotor vehicle in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45599869,V15.2XXS,"Unspecified pedal cyclist injured in collision with railway train or railway vehicle in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45599865,V13.3XXA,"Person boarding or alighting a pedal cycle injured in collision with car, pick-up truck or van, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45599861,V06.01XS,"Pedestrian on roller-skates injured in collision with other nonmotor vehicle in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45599860,V06.00XS,"Pedestrian on foot injured in collision with other nonmotor vehicle in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45599859,V05.99XS,"Pedestrian with other conveyance injured in collision with railway train or railway vehicle, unspecified whether traffic or nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45599844,V00.891A,"Fall from other pedestrian conveyance, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45599843,V00.838D,"Other accident with motorized mobility scooter, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45599841,V00.218D,"Other ice-skates accident, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45599839,V00.158D,"Other heelies accident, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45599838,V00.128A,"Other non-in-line roller-skating accident, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45599836,V00.112S,"In-line roller-skater colliding with stationary object, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595370,Y28.0XXS,"Contact with sharp glass, undetermined intent, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595367,Y24.8XXS,"Other firearm discharge, undetermined intent, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595325,X18.XXXS,"Contact with other hot metals, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595324,X16.XXXS,"Contact with hot heating appliances, radiators and pipes, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595321,X13.0XXS,"Inhalation of steam and other hot vapors, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595318,X11.1XXS,"Contact with running hot water, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595283,W50.4XXS,"Accidental scratch by another person, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595282,W50.2,Accidental twist by another person,4-char nonbill code,Non-Standard,12/29/2006,12/30/2099,0,0,0,0,Observation,ICD10CM
,45595277,W38.XXXS,"Explosion and rupture of other specified pressurized devices, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595272,W33.02XS,"Accidental discharge of hunting rifle, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595268,W31.83XS,"Contact with special construction vehicle in stationary use, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595261,W29.2XXS,"Contact with other powered household machinery, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595252,W21.06XS,"Struck by volleyball, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595248,W18.42XS,"Slipping, tripping and stumbling without falling due to stepping into hole or opening, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595247,W18.31XS,"Fall on same level due to stepping on an object, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595245,W17.3XXS,"Fall into empty swimming pool, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595242,W16.531S,"Jumping or diving into swimming pool striking wall causing drowning and submersion, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595241,W16.42XS,"Fall into unspecified water causing other injury, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595239,W16.222S,"Fall in (into) bucket of water causing other injury, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595237,W16.131S,"Fall into natural body of water striking side causing drowning and submersion, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595234,W16.031S,"Fall into swimming pool striking wall causing drowning and submersion, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595228,W05.0,Fall from non-moving wheelchair,4-char nonbill code,Non-Standard,12/29/2006,12/30/2099,0,0,0,0,Observation,ICD10CM
,45595227,W01.110S,"Fall on same level from slipping, tripping and stumbling with subsequent striking against sharp glass, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595222,V96.15XS,"Hang-glider explosion injuring occupant, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595218,V95.40XS,"Unspecified spacecraft accident injuring occupant, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595214,V95.25XS,"Other private fixed-wing aircraft explosion injuring occupant, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595207,V93.51XS,"Explosion on board passenger ship, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595206,V93.48XS,"Struck by falling object on other unpowered watercraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595204,V93.41XS,"Struck by falling object on passenger ship, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595203,V93.35XA,"Fall on board canoe or kayak, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45595202,V93.24XS,"Heat exposure on board sailboat, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595198,V93.03XS,"Burn due to localized fire on board other powered watercraft, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595190,V91.22XS,"Fall due to collision between fishing boat and other watercraft or other object, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595189,V91.21XD,"Fall due to collision between passenger ship and other watercraft or other object, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45595186,V91.06XS,"Burn due to (nonpowered) inflatable craft on fire, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595155,V84.2XXA,"Person on outside of special agricultural vehicle injured in traffic accident, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595153,V83.7XXS,"Person on outside of special industrial vehicle injured in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595152,V82.3XXA,"Occupant of streetcar injured in collision with other object, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595151,V81.9XXD,"Occupant of railway train or railway vehicle injured in unspecified railway accident, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595150,V81.7XXD,"Occupant of railway train or railway vehicle injured in derailment without antecedent collision, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595147,V81.2XXA,"Occupant of railway train or railway vehicle injured in collision with or hit by rolling stock, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595012,V17.3XXS,"Person boarding or alighting a pedal cycle injured in collision with fixed or stationary object, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595011,V17.3XXD,"Person boarding or alighting a pedal cycle injured in collision with fixed or stationary object, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595010,V16.3XXD,"Person boarding or alighting a pedal cycle injured in collision with other nonmotor vehicle in nontraffic accident, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595002,V11.3XXS,"Person boarding or alighting a pedal cycle injured in collision with other pedal cycle, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45595001,V11.1XXS,"Pedal cycle passenger injured in collision with other pedal cycle in nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45594995,V06.91XS,"Pedestrian on roller-skates injured in collision with other nonmotor vehicle, unspecified whether traffic or nontraffic accident, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45594988,V00.898D,"Other accident on other pedestrian conveyance, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45594987,V00.821S,"Fall from baby stroller, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45594986,V00.818A,"Other accident with wheelchair (powered), initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45594985,V00.311S,"Fall from snowboard, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45594983,V00.111A,"Fall from in-line roller-skates, initial encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,ICD10CM
,45594982,V00.02XD,"Pedestrian on foot injured in collision with skateboarder, subsequent encounter",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45590584,Y27.1XXS,"Contact with hot tap water, undetermined intent, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45590583,Y21.4XXS,"Drowning and submersion in natural water, undetermined intent, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45590540,X15.8XXS,"Contact with other hot household appliances, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45590537,X15.1XXS,"Contact with hot toaster, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45590535,X12.XXXS,"Contact with other hot fluids, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45590506,W74.XXXS,"Unspecified cause of accidental drowning and submersion, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45590481,W50.0XXS,"Accidental hit or strike by another person, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45590480,W40.0XXS,"Explosion of blasting material, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45590476,W34.010S,"Accidental discharge of airgun, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45590470,W29.4XXS,"Contact with nail gun, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
